,CountryCode,Date,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay
538,ALB,20200322,81.48,81.48,88.1,88.1
539,ALB,20200323,84.26,84.26,91.67,91.67
540,ALB,20200324,84.26,84.26,91.67,91.67
541,ALB,20200325,84.26,84.26,91.67,91.67
542,ALB,20200326,84.26,84.26,91.67,91.67
543,ALB,20200327,84.26,84.26,91.67,91.67
544,ALB,20200328,84.26,84.26,91.67,91.67
545,ALB,20200329,84.26,84.26,91.67,91.67
546,ALB,20200330,84.26,84.26,91.67,91.67
547,ALB,20200331,84.26,84.26,91.67,91.67
548,ALB,20200401,84.26,84.26,91.67,91.67
549,ALB,20200402,84.26,84.26,91.67,91.67
550,ALB,20200403,84.26,84.26,91.67,91.67
551,ALB,20200404,84.26,84.26,91.67,91.67
552,ALB,20200405,84.26,84.26,91.67,91.67
553,ALB,20200406,84.26,84.26,91.67,91.67
554,ALB,20200407,84.26,84.26,91.67,91.67
555,ALB,20200408,84.26,84.26,91.67,91.67
556,ALB,20200409,84.26,84.26,91.67,91.67
557,ALB,20200410,84.26,84.26,91.67,91.67
558,ALB,20200411,84.26,84.26,91.67,91.67
559,ALB,20200412,84.26,84.26,91.67,91.67
560,ALB,20200413,84.26,84.26,91.67,91.67
561,ALB,20200414,84.26,84.26,91.67,91.67
562,ALB,20200415,84.26,84.26,91.67,91.67
563,ALB,20200416,84.26,84.26,91.67,91.67
564,ALB,20200417,84.26,84.26,91.67,91.67
565,ALB,20200418,89.81,89.81,91.67,91.67
566,ALB,20200419,89.81,89.81,91.67,91.67
567,ALB,20200420,89.81,89.81,91.67,91.67
568,ALB,20200421,89.81,89.81,91.67,91.67
569,ALB,20200422,89.81,89.81,91.67,91.67
570,ALB,20200423,89.81,89.81,91.67,91.67
571,ALB,20200424,89.81,89.81,91.67,91.67
572,ALB,20200425,89.81,89.81,91.67,91.67
573,ALB,20200426,89.81,89.81,91.67,91.67
574,ALB,20200427,89.81,89.81,91.67,91.67
575,ALB,20200428,89.81,89.81,91.67,91.67
576,ALB,20200429,89.81,89.81,91.67,91.67
577,ALB,20200430,89.81,89.81,91.67,91.67
578,ALB,20200501,89.81,89.81,91.67,91.67
579,ALB,20200502,89.81,89.81,91.67,91.67
580,ALB,20200503,89.81,89.81,91.67,91.67
581,ALB,20200504,89.81,89.81,91.67,91.67
582,ALB,20200505,89.81,89.81,91.67,91.67
583,ALB,20200506,89.81,89.81,91.67,91.67
584,ALB,20200507,89.81,89.81,91.67,91.67
585,ALB,20200508,89.81,89.81,91.67,91.67
586,ALB,20200509,89.81,89.81,91.67,91.67
587,ALB,20200510,89.81,89.81,91.67,91.67
588,ALB,20200511,89.81,89.81,91.67,91.67
589,ALB,20200512,89.81,89.81,91.67,91.67
590,ALB,20200513,89.81,89.81,91.67,91.67
591,ALB,20200514,89.81,89.81,91.67,91.67
592,ALB,20200515,89.81,89.81,91.67,91.67
593,ALB,20200516,89.81,89.81,91.67,91.67
594,ALB,20200517,89.81,89.81,91.67,91.67
595,ALB,20200518,83.33,83.33,84.52,84.52
596,ALB,20200519,83.33,83.33,84.52,84.52
597,ALB,20200520,83.33,83.33,84.52,84.52
598,ALB,20200521,83.33,83.33,84.52,84.52
599,ALB,20200522,83.33,83.33,84.52,84.52
600,ALB,20200523,83.33,83.33,84.52,84.52
601,ALB,20200524,83.33,83.33,84.52,84.52
602,ALB,20200525,83.33,83.33,84.52,84.52
603,ALB,20200526,,,,
604,ALB,20200527,,83.33,,84.52
605,ALB,20200528,,83.33,,84.52
606,ALB,20200529,,83.33,,84.52
607,ALB,20200530,,83.33,,84.52
608,ALB,20200531,,83.33,,84.52
609,AND,20200101,0.0,0.0,0.0,0.0
610,AND,20200102,0.0,0.0,0.0,0.0
611,AND,20200103,0.0,0.0,0.0,0.0
612,AND,20200104,0.0,0.0,0.0,0.0
613,AND,20200105,0.0,0.0,0.0,0.0
614,AND,20200106,0.0,0.0,0.0,0.0
615,AND,20200107,0.0,0.0,0.0,0.0
616,AND,20200108,0.0,0.0,0.0,0.0
617,AND,20200109,0.0,0.0,0.0,0.0
618,AND,20200110,0.0,0.0,0.0,0.0
619,AND,20200111,0.0,0.0,0.0,0.0
620,AND,20200112,0.0,0.0,0.0,0.0
621,AND,20200113,0.0,0.0,0.0,0.0
622,AND,20200114,0.0,0.0,0.0,0.0
623,AND,20200115,0.0,0.0,0.0,0.0
624,AND,20200116,0.0,0.0,0.0,0.0
625,AND,20200117,0.0,0.0,0.0,0.0
626,AND,20200118,0.0,0.0,0.0,0.0
627,AND,20200119,0.0,0.0,0.0,0.0
628,AND,20200120,0.0,0.0,0.0,0.0
629,AND,20200121,0.0,0.0,0.0,0.0
630,AND,20200122,0.0,0.0,0.0,0.0
631,AND,20200123,0.0,0.0,0.0,0.0
632,AND,20200124,0.0,0.0,0.0,0.0
633,AND,20200125,0.0,0.0,0.0,0.0
634,AND,20200126,0.0,0.0,0.0,0.0
635,AND,20200127,0.0,0.0,0.0,0.0
636,AND,20200128,0.0,0.0,0.0,0.0
637,AND,20200129,0.0,0.0,0.0,0.0
638,AND,20200130,0.0,0.0,0.0,0.0
639,AND,20200131,0.0,0.0,0.0,0.0
640,AND,20200201,0.0,0.0,0.0,0.0
641,AND,20200202,0.0,0.0,0.0,0.0
642,AND,20200203,0.0,0.0,0.0,0.0
643,AND,20200204,0.0,0.0,0.0,0.0
644,AND,20200205,0.0,0.0,0.0,0.0
645,AND,20200206,0.0,0.0,0.0,0.0
646,AND,20200207,0.0,0.0,0.0,0.0
647,AND,20200208,0.0,0.0,0.0,0.0
648,AND,20200209,0.0,0.0,0.0,0.0
649,AND,20200210,0.0,0.0,0.0,0.0
650,AND,20200211,0.0,0.0,0.0,0.0
651,AND,20200212,0.0,0.0,0.0,0.0
652,AND,20200213,0.0,0.0,0.0,0.0
653,AND,20200214,0.0,0.0,0.0,0.0
654,AND,20200215,0.0,0.0,0.0,0.0
655,AND,20200216,0.0,0.0,0.0,0.0
656,AND,20200217,0.0,0.0,0.0,0.0
657,AND,20200218,0.0,0.0,0.0,0.0
658,AND,20200219,0.0,0.0,0.0,0.0
659,AND,20200220,0.0,0.0,0.0,0.0
660,AND,20200221,0.0,0.0,0.0,0.0
661,AND,20200222,0.0,0.0,0.0,0.0
662,AND,20200223,0.0,0.0,0.0,0.0
663,AND,20200224,0.0,0.0,0.0,0.0
664,AND,20200225,0.0,0.0,0.0,0.0
665,AND,20200226,0.0,0.0,0.0,0.0
666,AND,20200227,0.0,0.0,0.0,0.0
667,AND,20200228,0.0,0.0,0.0,0.0
668,AND,20200229,0.0,0.0,0.0,0.0
669,AND,20200301,0.0,0.0,0.0,0.0
670,AND,20200302,0.0,0.0,0.0,0.0
671,AND,20200303,0.0,0.0,0.0,0.0
672,AND,20200304,0.0,0.0,0.0,0.0
673,AND,20200305,0.0,0.0,0.0,0.0
674,AND,20200306,0.0,0.0,0.0,0.0
675,AND,20200307,0.0,0.0,0.0,0.0
676,AND,20200308,0.0,0.0,0.0,0.0
677,AND,20200309,0.0,0.0,0.0,0.0
678,AND,20200310,0.0,0.0,0.0,0.0
679,AND,20200311,0.0,0.0,0.0,0.0
680,AND,20200312,0.0,0.0,0.0,0.0
681,AND,20200313,9.26,9.26,16.67,16.67
682,AND,20200314,20.37,20.37,30.95,30.95
683,AND,20200315,20.37,20.37,30.95,30.95
684,AND,20200316,31.48,31.48,45.24,45.24
685,AND,20200317,31.48,31.48,45.24,45.24
686,AND,20200318,31.48,31.48,45.24,45.24
687,AND,20200319,31.48,31.48,45.24,45.24
688,AND,20200320,31.48,31.48,45.24,45.24
689,AND,20200321,31.48,31.48,45.24,45.24
690,AND,20200322,31.48,31.48,45.24,45.24
691,AND,20200323,31.48,31.48,45.24,45.24
692,AND,20200324,31.48,31.48,45.24,45.24
693,AND,20200325,48.15,48.15,69.05,69.05
694,AND,20200326,48.15,48.15,69.05,69.05
695,AND,20200327,48.15,48.15,69.05,69.05
696,AND,20200328,48.15,48.15,69.05,69.05
697,AND,20200329,48.15,48.15,69.05,69.05
698,AND,20200330,48.15,48.15,69.05,69.05
699,AND,20200331,48.15,48.15,69.05,69.05
700,AND,20200401,48.15,48.15,69.05,69.05
701,AND,20200402,48.15,48.15,69.05,69.05
702,AND,20200403,48.15,48.15,69.05,69.05
703,AND,20200404,48.15,48.15,69.05,69.05
704,AND,20200405,48.15,48.15,69.05,69.05
705,AND,20200406,48.15,48.15,69.05,69.05
706,AND,20200407,48.15,48.15,69.05,69.05
707,AND,20200408,56.48,56.48,79.76,79.76
708,AND,20200409,56.48,56.48,79.76,79.76
709,AND,20200410,56.48,56.48,79.76,79.76
710,AND,20200411,56.48,56.48,79.76,79.76
711,AND,20200412,56.48,56.48,79.76,79.76
712,AND,20200413,56.48,56.48,79.76,79.76
713,AND,20200414,56.48,56.48,79.76,79.76
714,AND,20200415,56.48,56.48,79.76,79.76
715,AND,20200416,56.48,56.48,79.76,79.76
716,AND,20200417,56.48,56.48,79.76,79.76
717,AND,20200418,56.48,56.48,79.76,79.76
718,AND,20200419,56.48,56.48,79.76,79.76
719,AND,20200420,52.78,52.78,76.19,76.19
720,AND,20200421,52.78,52.78,76.19,76.19
721,AND,20200422,52.78,52.78,76.19,76.19
722,AND,20200423,52.78,52.78,76.19,76.19
723,AND,20200424,52.78,52.78,76.19,76.19
724,AND,20200425,52.78,52.78,76.19,76.19
725,AND,20200426,52.78,52.78,76.19,76.19
726,AND,20200427,52.78,52.78,76.19,76.19
727,AND,20200428,52.78,52.78,76.19,76.19
728,AND,20200429,52.78,52.78,76.19,76.19
729,AND,20200430,52.78,52.78,76.19,76.19
730,AND,20200501,52.78,52.78,76.19,76.19
731,AND,20200502,52.78,52.78,76.19,76.19
732,AND,20200503,52.78,52.78,76.19,76.19
733,AND,20200504,52.78,52.78,76.19,76.19
734,AND,20200505,52.78,52.78,76.19,76.19
735,AND,20200506,52.78,52.78,76.19,76.19
736,AND,20200507,52.78,52.78,76.19,76.19
737,AND,20200508,52.78,52.78,76.19,76.19
738,AND,20200509,52.78,52.78,76.19,76.19
739,AND,20200510,52.78,52.78,76.19,76.19
740,AND,20200511,50.0,50.0,72.62,72.62
741,AND,20200512,50.0,50.0,72.62,72.62
742,AND,20200513,50.0,50.0,72.62,72.62
743,AND,20200514,50.0,50.0,72.62,72.62
744,AND,20200515,50.0,50.0,72.62,72.62
745,AND,20200516,50.0,50.0,72.62,72.62
746,AND,20200517,50.0,50.0,72.62,72.62
747,AND,20200518,50.0,50.0,72.62,72.62
748,AND,20200519,50.0,50.0,72.62,72.62
749,AND,20200520,50.0,50.0,72.62,72.62
750,AND,20200521,50.0,50.0,72.62,72.62
751,AND,20200522,50.0,50.0,72.62,72.62
752,AND,20200523,50.0,50.0,72.62,72.62
753,AND,20200524,50.0,50.0,72.62,72.62
754,AND,20200525,50.0,50.0,72.62,72.62
755,AND,20200526,50.0,50.0,72.62,72.62
756,AND,20200527,50.0,50.0,72.62,72.62
757,AND,20200528,50.0,50.0,72.62,72.62
758,AND,20200529,50.0,50.0,72.62,72.62
759,AND,20200530,50.0,50.0,72.62,72.62
760,AND,20200531,50.0,50.0,72.62,72.62
761,ARE,20200101,0.0,0.0,0.0,0.0
762,ARE,20200102,0.0,0.0,0.0,0.0
763,ARE,20200103,0.0,0.0,0.0,0.0
764,ARE,20200104,0.0,0.0,0.0,0.0
765,ARE,20200105,0.0,0.0,0.0,0.0
766,ARE,20200106,0.0,0.0,0.0,0.0
767,ARE,20200107,0.0,0.0,0.0,0.0
768,ARE,20200108,0.0,0.0,0.0,0.0
769,ARE,20200109,0.0,0.0,0.0,0.0
770,ARE,20200110,0.0,0.0,0.0,0.0
771,ARE,20200111,0.0,0.0,0.0,0.0
772,ARE,20200112,0.0,0.0,0.0,0.0
773,ARE,20200113,0.0,0.0,0.0,0.0
774,ARE,20200114,0.0,0.0,0.0,0.0
775,ARE,20200115,0.0,0.0,0.0,0.0
776,ARE,20200116,0.0,0.0,0.0,0.0
777,ARE,20200117,0.0,0.0,0.0,0.0
778,ARE,20200118,0.0,0.0,0.0,0.0
779,ARE,20200119,0.0,0.0,0.0,0.0
780,ARE,20200120,0.0,0.0,0.0,0.0
781,ARE,20200121,0.0,0.0,0.0,0.0
782,ARE,20200122,0.0,0.0,0.0,0.0
783,ARE,20200123,2.78,2.78,3.57,3.57
784,ARE,20200124,2.78,2.78,3.57,3.57
785,ARE,20200125,2.78,2.78,3.57,3.57
786,ARE,20200126,2.78,2.78,3.57,3.57
787,ARE,20200127,2.78,2.78,3.57,3.57
788,ARE,20200128,2.78,2.78,3.57,3.57
789,ARE,20200129,2.78,2.78,3.57,3.57
790,ARE,20200130,2.78,2.78,3.57,3.57
791,ARE,20200131,2.78,2.78,3.57,3.57
792,ARE,20200201,2.78,2.78,3.57,3.57
793,ARE,20200202,2.78,2.78,3.57,3.57
794,ARE,20200203,2.78,2.78,3.57,3.57
795,ARE,20200204,2.78,2.78,3.57,3.57
796,ARE,20200205,2.78,2.78,3.57,3.57
797,ARE,20200206,2.78,2.78,3.57,3.57
798,ARE,20200207,2.78,2.78,3.57,3.57
799,ARE,20200208,2.78,2.78,3.57,3.57
800,ARE,20200209,2.78,2.78,3.57,3.57
801,ARE,20200210,2.78,2.78,3.57,3.57
802,ARE,20200211,2.78,2.78,3.57,3.57
803,ARE,20200212,2.78,2.78,3.57,3.57
804,ARE,20200213,2.78,2.78,3.57,3.57
805,ARE,20200214,2.78,2.78,3.57,3.57
806,ARE,20200215,2.78,2.78,3.57,3.57
807,ARE,20200216,2.78,2.78,3.57,3.57
808,ARE,20200217,2.78,2.78,3.57,3.57
809,ARE,20200218,2.78,2.78,3.57,3.57
810,ARE,20200219,2.78,2.78,3.57,3.57
811,ARE,20200220,2.78,2.78,3.57,3.57
812,ARE,20200221,2.78,2.78,3.57,3.57
813,ARE,20200222,2.78,2.78,3.57,3.57
814,ARE,20200223,2.78,2.78,3.57,3.57
815,ARE,20200224,8.33,8.33,10.71,10.71
816,ARE,20200225,8.33,8.33,10.71,10.71
817,ARE,20200226,8.33,8.33,10.71,10.71
818,ARE,20200227,8.33,8.33,10.71,10.71
819,ARE,20200228,8.33,8.33,10.71,10.71
820,ARE,20200229,8.33,8.33,10.71,10.71
821,ARE,20200301,15.74,15.74,21.43,21.43
822,ARE,20200302,15.74,15.74,21.43,21.43
823,ARE,20200303,15.74,15.74,21.43,21.43
824,ARE,20200304,15.74,15.74,21.43,21.43
825,ARE,20200305,15.74,15.74,21.43,21.43
826,ARE,20200306,15.74,15.74,21.43,21.43
827,ARE,20200307,15.74,15.74,21.43,21.43
828,ARE,20200308,21.3,21.3,28.57,28.57
829,ARE,20200309,21.3,21.3,28.57,28.57
830,ARE,20200310,21.3,21.3,28.57,28.57
831,ARE,20200311,32.41,32.41,42.86,42.86
832,ARE,20200312,32.41,32.41,42.86,42.86
833,ARE,20200313,34.26,34.26,46.43,46.43
834,ARE,20200314,34.26,34.26,46.43,46.43
835,ARE,20200315,34.26,34.26,46.43,46.43
836,ARE,20200316,34.26,34.26,46.43,46.43
837,ARE,20200317,34.26,34.26,46.43,46.43
838,ARE,20200318,45.37,45.37,60.71,60.71
839,ARE,20200319,45.37,45.37,60.71,60.71
840,ARE,20200320,45.37,45.37,60.71,60.71
841,ARE,20200321,45.37,45.37,60.71,60.71
842,ARE,20200322,45.37,45.37,60.71,60.71
843,ARE,20200323,62.04,62.04,71.43,71.43
844,ARE,20200324,62.04,62.04,71.43,71.43
845,ARE,20200325,70.37,70.37,82.14,82.14
846,ARE,20200326,73.15,73.15,86.9,86.9
847,ARE,20200327,84.26,84.26,86.9,86.9
848,ARE,20200328,84.26,84.26,86.9,86.9
849,ARE,20200329,84.26,84.26,86.9,86.9
850,ARE,20200330,84.26,84.26,86.9,86.9
851,ARE,20200331,84.26,84.26,86.9,86.9
852,ARE,20200401,84.26,84.26,86.9,86.9
853,ARE,20200402,84.26,84.26,86.9,86.9
854,ARE,20200403,84.26,84.26,86.9,86.9
855,ARE,20200404,89.81,89.81,91.67,91.67
856,ARE,20200405,89.81,89.81,91.67,91.67
857,ARE,20200406,89.81,89.81,91.67,91.67
858,ARE,20200407,89.81,89.81,91.67,91.67
859,ARE,20200408,89.81,89.81,91.67,91.67
860,ARE,20200409,89.81,89.81,91.67,91.67
861,ARE,20200410,89.81,89.81,91.67,91.67
862,ARE,20200411,89.81,89.81,91.67,91.67
863,ARE,20200412,89.81,89.81,91.67,91.67
864,ARE,20200413,89.81,89.81,91.67,91.67
865,ARE,20200414,89.81,89.81,91.67,91.67
866,ARE,20200415,89.81,89.81,91.67,91.67
867,ARE,20200416,89.81,89.81,91.67,91.67
868,ARE,20200417,87.04,87.04,91.67,91.67
869,ARE,20200418,87.04,87.04,91.67,91.67
870,ARE,20200419,87.04,87.04,91.67,91.67
871,ARE,20200420,87.04,87.04,91.67,91.67
872,ARE,20200421,87.04,87.04,91.67,91.67
873,ARE,20200422,87.04,87.04,91.67,91.67
874,ARE,20200423,87.04,87.04,91.67,91.67
875,ARE,20200424,87.04,87.04,91.67,91.67
876,ARE,20200425,87.04,87.04,91.67,91.67
877,ARE,20200426,87.04,87.04,91.67,91.67
878,ARE,20200427,87.04,87.04,91.67,91.67
879,ARE,20200428,87.04,87.04,91.67,91.67
880,ARE,20200429,81.48,81.48,88.1,88.1
881,ARE,20200430,81.48,81.48,88.1,88.1
882,ARE,20200501,81.48,81.48,88.1,88.1
883,ARE,20200502,81.48,81.48,88.1,88.1
884,ARE,20200503,81.48,81.48,88.1,88.1
885,ARE,20200504,81.48,81.48,88.1,88.1
886,ARE,20200505,81.48,81.48,88.1,88.1
887,ARE,20200506,81.48,81.48,88.1,88.1
888,ARE,20200507,81.48,81.48,88.1,88.1
889,ARE,20200508,81.48,81.48,88.1,88.1
890,ARE,20200509,81.48,81.48,88.1,88.1
891,ARE,20200510,81.48,81.48,88.1,88.1
892,ARE,20200511,81.48,81.48,88.1,88.1
893,ARE,20200512,81.48,81.48,88.1,88.1
894,ARE,20200513,81.48,81.48,88.1,88.1
895,ARE,20200514,79.63,79.63,84.52,84.52
896,ARE,20200515,74.07,74.07,83.33,83.33
897,ARE,20200516,74.07,74.07,83.33,83.33
898,ARE,20200517,74.07,74.07,83.33,83.33
899,ARE,20200518,72.22,72.22,83.33,83.33
900,ARE,20200519,72.22,72.22,83.33,83.33
901,ARE,20200520,72.22,72.22,83.33,83.33
902,ARE,20200521,72.22,72.22,83.33,83.33
903,ARE,20200522,72.22,72.22,83.33,83.33
904,ARE,20200523,72.22,72.22,83.33,83.33
905,ARE,20200524,72.22,72.22,83.33,83.33
906,ARE,20200525,72.22,72.22,83.33,83.33
907,ARE,20200526,72.22,72.22,83.33,83.33
908,ARE,20200527,72.22,72.22,83.33,83.33
909,ARE,20200528,72.22,72.22,83.33,83.33
910,ARE,20200529,72.22,72.22,83.33,83.33
911,ARE,20200530,72.22,72.22,83.33,83.33
912,ARE,20200531,72.22,72.22,83.33,83.33
913,ARE,20200601,72.22,72.22,83.33,83.33
914,ARG,20200101,0.0,0.0,0.0,0.0
915,ARG,20200102,0.0,0.0,0.0,0.0
916,ARG,20200103,0.0,0.0,0.0,0.0
917,ARG,20200104,0.0,0.0,0.0,0.0
918,ARG,20200105,0.0,0.0,0.0,0.0
919,ARG,20200106,0.0,0.0,0.0,0.0
920,ARG,20200107,0.0,0.0,0.0,0.0
921,ARG,20200108,0.0,0.0,0.0,0.0
922,ARG,20200109,0.0,0.0,0.0,0.0
923,ARG,20200110,0.0,0.0,0.0,0.0
924,ARG,20200111,0.0,0.0,0.0,0.0
925,ARG,20200112,0.0,0.0,0.0,0.0
926,ARG,20200113,0.0,0.0,0.0,0.0
927,ARG,20200114,0.0,0.0,0.0,0.0
928,ARG,20200115,0.0,0.0,0.0,0.0
929,ARG,20200116,0.0,0.0,0.0,0.0
930,ARG,20200117,0.0,0.0,0.0,0.0
931,ARG,20200118,0.0,0.0,0.0,0.0
932,ARG,20200119,0.0,0.0,0.0,0.0
933,ARG,20200120,0.0,0.0,0.0,0.0
934,ARG,20200121,0.0,0.0,0.0,0.0
935,ARG,20200122,0.0,0.0,0.0,0.0
936,ARG,20200123,11.11,11.11,14.29,14.29
937,ARG,20200124,11.11,11.11,14.29,14.29
938,ARG,20200125,11.11,11.11,14.29,14.29
939,ARG,20200126,11.11,11.11,14.29,14.29
940,ARG,20200127,11.11,11.11,14.29,14.29
941,ARG,20200128,11.11,11.11,14.29,14.29
942,ARG,20200129,11.11,11.11,14.29,14.29
943,ARG,20200130,11.11,11.11,14.29,14.29
944,ARG,20200131,11.11,11.11,14.29,14.29
945,ARG,20200201,11.11,11.11,14.29,14.29
946,ARG,20200202,11.11,11.11,14.29,14.29
947,ARG,20200203,11.11,11.11,14.29,14.29
948,ARG,20200204,11.11,11.11,14.29,14.29
949,ARG,20200205,11.11,11.11,14.29,14.29
950,ARG,20200206,11.11,11.11,14.29,14.29
951,ARG,20200207,11.11,11.11,14.29,14.29
952,ARG,20200208,11.11,11.11,14.29,14.29
953,ARG,20200209,11.11,11.11,14.29,14.29
954,ARG,20200210,11.11,11.11,14.29,14.29
955,ARG,20200211,11.11,11.11,14.29,14.29
956,ARG,20200212,11.11,11.11,14.29,14.29
957,ARG,20200213,11.11,11.11,14.29,14.29
958,ARG,20200214,11.11,11.11,14.29,14.29
959,ARG,20200215,11.11,11.11,14.29,14.29
960,ARG,20200216,11.11,11.11,14.29,14.29
961,ARG,20200217,11.11,11.11,14.29,14.29
962,ARG,20200218,11.11,11.11,14.29,14.29
963,ARG,20200219,11.11,11.11,14.29,14.29
964,ARG,20200220,11.11,11.11,14.29,14.29
965,ARG,20200221,11.11,11.11,14.29,14.29
966,ARG,20200222,11.11,11.11,14.29,14.29
967,ARG,20200223,11.11,11.11,14.29,14.29
968,ARG,20200224,11.11,11.11,14.29,14.29
969,ARG,20200225,11.11,11.11,14.29,14.29
970,ARG,20200226,11.11,11.11,14.29,14.29
971,ARG,20200227,11.11,11.11,14.29,14.29
972,ARG,20200228,11.11,11.11,14.29,14.29
973,ARG,20200229,11.11,11.11,14.29,14.29
974,ARG,20200301,11.11,11.11,14.29,14.29
975,ARG,20200302,11.11,11.11,14.29,14.29
976,ARG,20200303,11.11,11.11,14.29,14.29
977,ARG,20200304,11.11,11.11,14.29,14.29
978,ARG,20200305,11.11,11.11,14.29,14.29
979,ARG,20200306,11.11,11.11,14.29,14.29
980,ARG,20200307,11.11,11.11,14.29,14.29
981,ARG,20200308,11.11,11.11,14.29,14.29
982,ARG,20200309,11.11,11.11,14.29,14.29
983,ARG,20200310,11.11,11.11,14.29,14.29
984,ARG,20200311,25.0,25.0,30.95,30.95
985,ARG,20200312,25.0,25.0,30.95,30.95
986,ARG,20200313,25.0,25.0,30.95,30.95
987,ARG,20200314,25.0,25.0,30.95,30.95
988,ARG,20200315,25.0,25.0,30.95,30.95
989,ARG,20200316,41.67,41.67,52.38,52.38
990,ARG,20200317,41.67,41.67,52.38,52.38
991,ARG,20200318,41.67,41.67,52.38,52.38
992,ARG,20200319,77.78,77.78,85.71,85.71
993,ARG,20200320,88.89,88.89,85.71,85.71
994,ARG,20200321,88.89,88.89,85.71,85.71
995,ARG,20200322,88.89,88.89,85.71,85.71
996,ARG,20200323,100.0,100.0,100.0,100.0
997,ARG,20200324,100.0,100.0,100.0,100.0
998,ARG,20200325,100.0,100.0,100.0,100.0
999,ARG,20200326,100.0,100.0,100.0,100.0
1000,ARG,20200327,100.0,100.0,100.0,100.0
1001,ARG,20200328,100.0,100.0,100.0,100.0
1002,ARG,20200329,100.0,100.0,100.0,100.0
1003,ARG,20200330,100.0,100.0,100.0,100.0
1004,ARG,20200331,100.0,100.0,100.0,100.0
1005,ARG,20200401,100.0,100.0,100.0,100.0
1006,ARG,20200402,100.0,100.0,100.0,100.0
1007,ARG,20200403,100.0,100.0,100.0,100.0
1008,ARG,20200404,100.0,100.0,100.0,100.0
1009,ARG,20200405,100.0,100.0,100.0,100.0
1010,ARG,20200406,100.0,100.0,100.0,100.0
1011,ARG,20200407,100.0,100.0,100.0,100.0
1012,ARG,20200408,100.0,100.0,100.0,100.0
1013,ARG,20200409,100.0,100.0,100.0,100.0
1014,ARG,20200410,100.0,100.0,100.0,100.0
1015,ARG,20200411,100.0,100.0,100.0,100.0
1016,ARG,20200412,100.0,100.0,100.0,100.0
1017,ARG,20200413,100.0,100.0,100.0,100.0
1018,ARG,20200414,100.0,100.0,100.0,100.0
1019,ARG,20200415,100.0,100.0,100.0,100.0
1020,ARG,20200416,100.0,100.0,100.0,100.0
1021,ARG,20200417,100.0,100.0,100.0,100.0
1022,ARG,20200418,100.0,100.0,100.0,100.0
1023,ARG,20200419,100.0,100.0,100.0,100.0
1024,ARG,20200420,100.0,100.0,100.0,100.0
1025,ARG,20200421,100.0,100.0,100.0,100.0
1026,ARG,20200422,100.0,100.0,100.0,100.0
1027,ARG,20200423,100.0,100.0,100.0,100.0
1028,ARG,20200424,100.0,100.0,100.0,100.0
1029,ARG,20200425,100.0,100.0,100.0,100.0
1030,ARG,20200426,100.0,100.0,100.0,100.0
1031,ARG,20200427,85.19,85.19,89.29,89.29
1032,ARG,20200428,85.19,85.19,89.29,89.29
1033,ARG,20200429,85.19,85.19,89.29,89.29
1034,ARG,20200430,85.19,85.19,89.29,89.29
1035,ARG,20200501,85.19,85.19,89.29,89.29
1036,ARG,20200502,85.19,85.19,89.29,89.29
1037,ARG,20200503,85.19,85.19,89.29,89.29
1038,ARG,20200504,85.19,85.19,89.29,89.29
1039,ARG,20200505,85.19,85.19,89.29,89.29
1040,ARG,20200506,85.19,85.19,89.29,89.29
1041,ARG,20200507,85.19,85.19,89.29,89.29
1042,ARG,20200508,85.19,85.19,89.29,89.29
1043,ARG,20200509,85.19,85.19,89.29,89.29
1044,ARG,20200510,85.19,85.19,89.29,89.29
1045,ARG,20200511,90.74,90.74,92.86,92.86
1046,ARG,20200512,90.74,90.74,92.86,92.86
1047,ARG,20200513,90.74,90.74,92.86,92.86
1048,ARG,20200514,90.74,90.74,92.86,92.86
1049,ARG,20200515,90.74,90.74,92.86,92.86
1050,ARG,20200516,90.74,90.74,92.86,92.86
1051,ARG,20200517,90.74,90.74,92.86,92.86
1052,ARG,20200518,90.74,90.74,92.86,92.86
1053,ARG,20200519,90.74,90.74,92.86,92.86
1054,ARG,20200520,90.74,90.74,92.86,92.86
1055,ARG,20200521,90.74,90.74,92.86,92.86
1056,ARG,20200522,90.74,90.74,92.86,92.86
1057,ARG,20200523,90.74,90.74,92.86,92.86
1058,ARG,20200524,90.74,90.74,92.86,92.86
1059,ARG,20200525,90.74,90.74,92.86,92.86
1060,ARG,20200526,90.74,90.74,92.86,92.86
1061,ARG,20200527,90.74,90.74,92.86,92.86
1062,ARG,20200528,90.74,90.74,92.86,92.86
1063,ARG,20200529,,90.74,,92.86
1064,ARG,20200530,,90.74,,92.86
1065,ARG,20200531,,90.74,,92.86
1066,ARG,20200601,,90.74,,92.86
1067,ARG,20200602,,90.74,,92.86
1068,AUS,20200101,0.0,0.0,0.0,0.0
1069,AUS,20200102,0.0,0.0,0.0,0.0
1070,AUS,20200103,0.0,0.0,0.0,0.0
1071,AUS,20200104,0.0,0.0,0.0,0.0
1072,AUS,20200105,0.0,0.0,0.0,0.0
1073,AUS,20200106,0.0,0.0,0.0,0.0
1074,AUS,20200107,0.0,0.0,0.0,0.0
1075,AUS,20200108,0.0,0.0,0.0,0.0
1076,AUS,20200109,0.0,0.0,0.0,0.0
1077,AUS,20200110,0.0,0.0,0.0,0.0
1078,AUS,20200111,0.0,0.0,0.0,0.0
